f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,0.024276987,-0.23839055,0.058345173,0.11766223,-0.40016508,0.075548194,0.22536853,-0.43192616,0.083497964,0.30909973,-0.4471211,0.08904962,0.08053508,-0.5078337,0.018340876,0.107415855,-0.7423465,0.016886953,0.12288471,-0.8760771,0.027570264,0.13498469,-0.99242634,0.032492608,0.15704109,-0.4766617,-0.033331934,0.23346627,-0.7311957,-0.067118675,0.28519645,-0.8792019,-0.08498525,0.32381633,-1.0,-0.0901928,0.22396581,-0.40979382,-0.07747684,0.35095665,-0.59306675,-0.12182458,0.42172837,-0.70539695,-0.14961591,0.47498077,-0.80928504,-0.16069417,0.28134945,-0.30932996,-0.111397676,0.31918198,-0.44677678,-0.12439107,0.26816332,-0.4291458,-0.10556683,0.23085544,-0.38380817,-0.09038078,THREE_FINGERS
0.0,0.0,0.0,0.025506878,-0.24501124,0.06503321,0.117688105,-0.40137854,0.08343425,0.22261366,-0.43111563,0.09068882,0.3075295,-0.44887587,0.09522411,0.08167462,-0.51025075,0.023752766,0.10862248,-0.7433027,0.021256521,0.12452313,-0.8769615,0.031752348,0.1369261,-0.9922755,0.03676356,0.15679602,-0.4783116,-0.031203575,0.23518421,-0.7332045,-0.065452725,0.28665763,-0.87931895,-0.082356066,0.32625166,-1.0,-0.086840324,0.22200271,-0.4106996,-0.07855473,0.3490736,-0.5922021,-0.12188086,0.42015588,-0.70427495,-0.14846483,0.47551456,-0.8096765,-0.15917625,0.278331,-0.30872056,-0.1152956,0.31709054,-0.44499987,-0.12686995,0.27007282,-0.43237397,-0.10819805,0.23683245,-0.39395845,-0.0935201,THREE_FINGERS
0.0,0.0,0.0,0.026044883,-0.24986479,0.06685271,0.11865736,-0.4042937,0.084857486,0.22531933,-0.431255,0.09139436,0.31000748,-0.44704175,0.09525971,0.07990622,-0.50895643,0.021942556,0.108117715,-0.742861,0.01929546,0.12471411,-0.87645566,0.030616863,0.13793911,-0.9923073,0.036300488,0.15436342,-0.47481555,-0.033368364,0.2327805,-0.7303693,-0.06869042,0.2849323,-0.8783935,-0.085289136,0.32491925,-1.0,-0.0894965,0.21988171,-0.4059396,-0.08061631,0.34530294,-0.58816797,-0.12386774,0.41782483,-0.6998158,-0.14954905,0.47424772,-0.80384976,-0.15944079,0.27747506,-0.30346528,-0.11702847,0.3149914,-0.44194552,-0.12643531,0.26705527,-0.43241793,-0.10673977,0.2326905,-0.39651832,-0.09176209,THREE_FINGERS
0.0,0.0,0.0,0.028804312,-0.2505967,0.06668505,0.12505785,-0.40759787,0.08558304,0.2357622,-0.43236086,0.09301792,0.32109734,-0.4444055,0.097407706,0.08444931,-0.51061267,0.024649253,0.11220558,-0.7432943,0.023470426,0.12772742,-0.8758843,0.034768343,0.13954893,-0.9921956,0.03986302,0.15753092,-0.47490522,-0.031063955,0.23870845,-0.72957903,-0.065693274,0.291482,-0.8773653,-0.08427328,0.33185712,-1.0,-0.09013758,0.22208418,-0.4039472,-0.07874377,0.34985566,-0.58659464,-0.12226675,0.42264313,-0.6984108,-0.14996015,0.47930735,-0.803876,-0.16132179,0.27884376,-0.2992398,-0.11547752,0.31520495,-0.44088402,-0.12503643,0.26422596,-0.43007222,-0.10552579,0.22831756,-0.39402094,-0.09093408,THREE_FINGERS
0.0,0.0,0.0,0.027657168,-0.24775386,0.066822655,0.121185444,-0.40414652,0.08450269,0.22948006,-0.43244055,0.09052117,0.3152357,-0.4442897,0.09357901,0.08281306,-0.51321757,0.020958398,0.113995604,-0.7469261,0.0181916,0.1310053,-0.8794739,0.028930807,0.14356309,-0.99444467,0.03386146,0.15619665,-0.4751037,-0.03533188,0.2382477,-0.7303563,-0.071767084,0.29120263,-0.8778133,-0.090371594,0.33098564,-1.0,-0.09619861,0.22157463,-0.40199018,-0.08334315,0.3523866,-0.5837963,-0.12787881,0.4251878,-0.6960141,-0.15469322,0.48024383,-0.8014406,-0.16533749,0.27898192,-0.29440218,-0.120410316,0.32167804,-0.4377255,-0.12976713,0.27379403,-0.4294499,-0.10962388,0.23942903,-0.39490956,-0.094616555,THREE_FINGERS
0.0,0.0,0.0,0.02638504,-0.24596405,0.065828666,0.12076505,-0.40424207,0.083776794,0.23238567,-0.43374944,0.09004046,0.3210672,-0.44479403,0.093522355,0.08511548,-0.5143785,0.023214595,0.11643531,-0.74706554,0.021738714,0.13430367,-0.88096035,0.032492924,0.14771539,-0.99685425,0.0371407,0.15961617,-0.47624242,-0.032448992,0.242711,-0.72938675,-0.06675635,0.2968022,-0.8775052,-0.08501789,0.33656,-1.0,-0.09113681,0.2255466,-0.4026449,-0.08007732,0.35718668,-0.5855932,-0.12221499,0.42981997,-0.697845,-0.14812985,0.48366374,-0.8023215,-0.15865323,0.2830942,-0.2942783,-0.11705232,0.32745376,-0.43884987,-0.12358717,0.28069153,-0.43281278,-0.10236465,0.24678865,-0.3995952,-0.087109916,THREE_FINGERS
0.0,0.0,0.0,0.025217306,-0.24111633,0.063740835,0.11855587,-0.4007558,0.08125469,0.22848387,-0.43401772,0.08798636,0.3150887,-0.44684327,0.09237257,0.08599293,-0.5131014,0.019127723,0.11814771,-0.7465708,0.01637532,0.13672714,-0.8794963,0.026834378,0.15074061,-0.994243,0.031756926,0.1600971,-0.47477743,-0.035070937,0.24248184,-0.7292713,-0.07269317,0.2962453,-0.8768137,-0.09179551,0.3359604,-1.0,-0.097695515,0.22596855,-0.4014905,-0.08097235,0.35822952,-0.5847133,-0.1268523,0.43191034,-0.69641006,-0.15319908,0.48700038,-0.8015754,-0.16266976,0.28339228,-0.2930084,-0.11604021,0.33293867,-0.44133183,-0.124409445,0.2879256,-0.43306273,-0.10252004,0.2539386,-0.39751878,-0.08602994,THREE_FINGERS
0.0,0.0,0.0,0.023158418,-0.24099323,0.06326071,0.11443269,-0.4011675,0.0805879,0.22422697,-0.43608096,0.086797,0.31210628,-0.44980773,0.09077464,0.084597595,-0.5140272,0.021014474,0.11688344,-0.747638,0.018024888,0.13572039,-0.88055617,0.027753921,0.14984101,-0.9954,0.032373656,0.15880877,-0.4754763,-0.03285656,0.24187103,-0.73010147,-0.070397355,0.29632032,-0.8771539,-0.08905583,0.3361284,-1.0,-0.09430663,0.22490004,-0.40106183,-0.078604065,0.3572093,-0.5868578,-0.12439576,0.43129438,-0.6985282,-0.14897375,0.486806,-0.8037836,-0.15670505,0.28190678,-0.2908333,-0.11364194,0.33494735,-0.4450934,-0.12063613,0.29053956,-0.43810162,-0.09608178,0.25643986,-0.40254223,-0.07747822,THREE_FINGERS
0.0,0.0,0.0,0.022617,-0.24378185,0.061116625,0.11575516,-0.40180477,0.0768335,0.22792657,-0.4314574,0.08219862,0.3161019,-0.44079357,0.08526024,0.08504007,-0.5132128,0.016372044,0.11891605,-0.74938226,0.012340625,0.13879246,-0.88240504,0.021871662,0.15382423,-0.99708307,0.026937991,0.1595554,-0.4719919,-0.03638387,0.24310523,-0.72914445,-0.073840104,0.29751208,-0.8773387,-0.09141427,0.33738577,-1.0,-0.0956205,0.22573796,-0.39683542,-0.08106674,0.35735184,-0.5857889,-0.12720178,0.42955738,-0.6976322,-0.15132856,0.48357108,-0.8027953,-0.1584785,0.28258798,-0.2878503,-0.1151256,0.3328733,-0.44211957,-0.12217549,0.28712705,-0.4293412,-0.09638277,0.2529755,-0.38776284,-0.07665646,THREE_FINGERS
0.0,0.0,0.0,0.020422868,-0.23637506,0.05489611,0.11362357,-0.40296087,0.07236177,0.22464247,-0.43018553,0.08094366,0.310834,-0.4276569,0.08760151,0.084803835,-0.5159226,0.020125791,0.119548306,-0.7521054,0.018384386,0.14123277,-0.88464224,0.028134236,0.1570092,-0.9985925,0.03328508,0.15917331,-0.47928122,-0.028959837,0.24336213,-0.73442733,-0.060662303,0.29721594,-0.88012785,-0.07621459,0.33501709,-1.0,-0.07952001,0.22576614,-0.40914953,-0.071401305,0.358647,-0.59490025,-0.11494992,0.43004602,-0.7068009,-0.14193425,0.48209733,-0.81166774,-0.15142266,0.28289026,-0.30176416,-0.10410151,0.33800524,-0.44778466,-0.11157256,0.29326782,-0.42033124,-0.08722566,0.25703388,-0.36370614,-0.068393864,THREE_FINGERS
0.0,0.0,0.0,0.017174257,-0.24951372,0.06237345,0.10348501,-0.41396838,0.079343125,0.20820229,-0.43038303,0.0853637,0.29238853,-0.41702712,0.088150516,0.07514426,-0.5109753,0.018235274,0.11387224,-0.75185966,0.014766032,0.13741647,-0.8872105,0.025973637,0.15481193,-0.99959224,0.033604942,0.15030141,-0.47393355,-0.033726316,0.23803098,-0.7353845,-0.065846056,0.291762,-0.88313574,-0.07703107,0.32929227,-1.0,-0.07587183,0.21905066,-0.4036524,-0.07806206,0.34949428,-0.6029151,-0.120479755,0.41571292,-0.719039,-0.14269914,0.46410552,-0.82501036,-0.1481663,0.2776642,-0.2965734,-0.111896016,0.3281123,-0.44870985,-0.11723108,0.28435358,-0.4192754,-0.08853453,0.24912825,-0.35831335,-0.065745436,THREE_FINGERS
0.0,0.0,0.0,0.014952729,-0.2490225,0.05159947,0.10645614,-0.414324,0.061985176,0.2247041,-0.42728496,0.063413605,0.3173194,-0.4146253,0.062130418,0.0734164,-0.5105743,0.006843331,0.11257005,-0.7481163,-0.0005107203,0.13563025,-0.88461226,0.0070085777,0.15117066,-1.0,0.011626066,0.14693338,-0.46891242,-0.04188187,0.23610221,-0.72585875,-0.07878088,0.29179204,-0.87392366,-0.09442025,0.33057573,-0.9925902,-0.09635583,0.21582566,-0.3966383,-0.08352189,0.34068754,-0.59549326,-0.13102898,0.4090846,-0.71472824,-0.15679508,0.46097174,-0.8216117,-0.1639412,0.2766405,-0.29072434,-0.11524986,0.3175234,-0.44726244,-0.12477167,0.26950124,-0.41850424,-0.0980913,0.23578666,-0.3558746,-0.07655925,THREE_FINGERS
0.0,0.0,0.0,0.014311699,-0.24445286,0.046867955,0.103245035,-0.4083606,0.056676667,0.21943085,-0.42418,0.059028193,0.3092298,-0.41563076,0.058971487,0.06577542,-0.50225943,-0.0008489722,0.10577301,-0.74448013,-0.012608096,0.12836525,-0.8836167,-0.0076573016,0.14389195,-1.0,-0.003632534,0.137474,-0.45747566,-0.04727468,0.2261751,-0.71769625,-0.0883393,0.28095004,-0.8687677,-0.10596154,0.32047442,-0.9909227,-0.10837673,0.20566536,-0.38672718,-0.08698246,0.3292185,-0.5923699,-0.13953556,0.39565834,-0.71417576,-0.16776466,0.44673058,-0.8246955,-0.17511193,0.26697388,-0.2833293,-0.116848476,0.31227276,-0.44261244,-0.12916787,0.26670626,-0.41095874,-0.103215374,0.23388274,-0.34588483,-0.08148297,THREE_FINGERS
0.0,0.0,0.0,0.013713641,-0.24341257,0.042833697,0.10319586,-0.41025296,0.054614373,0.2229205,-0.42441365,0.060223617,0.313909,-0.41295955,0.063654,0.067812555,-0.50271446,-0.002627218,0.10916767,-0.7446791,-0.016518576,0.13152745,-0.8842136,-0.013242568,0.14739284,-1.0,-0.009476121,0.14355206,-0.45871246,-0.047485493,0.22841963,-0.71714693,-0.08789637,0.28197688,-0.87068534,-0.10603759,0.32106334,-0.99291784,-0.10834483,0.21375802,-0.38750672,-0.08646556,0.33226871,-0.590343,-0.14022164,0.39639452,-0.71277785,-0.1708703,0.4453977,-0.8247742,-0.17901817,0.27512318,-0.28154826,-0.115951784,0.31790817,-0.4365553,-0.1304933,0.27424118,-0.40254375,-0.106127,0.24115784,-0.33601326,-0.084664494,THREE_FINGERS
0.0,0.0,0.0,0.01290801,-0.24472542,0.048281923,0.096112326,-0.4096835,0.05905982,0.20997635,-0.42050105,0.06150753,0.297131,-0.40338644,0.06039328,0.06946254,-0.5008088,-0.0016135409,0.11234675,-0.7432494,-0.019813221,0.13556984,-0.8813201,-0.019102376,0.15025602,-0.9950666,-0.015584076,0.14183667,-0.4577158,-0.05037911,0.23102759,-0.71739954,-0.094225906,0.28219318,-0.8758477,-0.11072074,0.31579342,-1.0,-0.110060096,0.2088507,-0.38633853,-0.09317859,0.33113462,-0.59905946,-0.15334345,0.39324808,-0.7239475,-0.18327327,0.4399899,-0.8366853,-0.18799026,0.26884595,-0.27665716,-0.12533267,0.3220377,-0.4443106,-0.14425114,0.28051487,-0.40755892,-0.11651146,0.24610323,-0.33340102,-0.09039199,THREE_FINGERS
0.0,0.0,0.0,0.041597918,-0.22791114,0.048080448,0.1392149,-0.3883872,0.05386243,0.25735143,-0.40840662,0.04639056,0.34508362,-0.39451635,0.03462319,0.086157456,-0.49533427,0.0009830764,0.14390044,-0.7327772,-0.022339826,0.17177683,-0.8737651,-0.0309196,0.18178795,-0.99141,-0.037494224,0.14109537,-0.46035454,-0.05713501,0.24369264,-0.71188176,-0.09165943,0.30103204,-0.8694602,-0.11582892,0.3304422,-1.0,-0.1286935,0.19711684,-0.39290094,-0.11066938,0.32691163,-0.6055841,-0.15512806,0.40184104,-0.73632044,-0.19134974,0.4475902,-0.85027856,-0.21208002,0.2561023,-0.28714526,-0.15704489,0.35619208,-0.41349158,-0.18237673,0.36822155,-0.37572137,-0.17475343,0.36524743,-0.30953747,-0.16735972,THREE_FINGERS
0.0,0.0,0.0,0.18944898,-0.09047969,0.03400217,0.29937574,-0.22834475,0.039909635,0.38345417,-0.31226057,0.030921726,0.4593515,-0.38893217,0.024300832,0.17720918,-0.49810597,0.05123558,0.29066095,-0.6852858,0.04672614,0.35016608,-0.8106316,0.03885074,0.38498253,-0.9187195,0.028488558,0.16222739,-0.49390835,-0.0026949407,0.2917872,-0.7256498,-0.027855806,0.37107408,-0.8679065,-0.0532512,0.42259058,-1.0,-0.067302644,0.17181912,-0.44647187,-0.05632524,0.318931,-0.6598817,-0.096384704,0.40155828,-0.7751869,-0.12351367,0.4604268,-0.88960576,-0.13928676,0.21802747,-0.3552366,-0.1065538,0.35797754,-0.4705731,-0.12627539,0.38336867,-0.4064497,-0.1103539,0.38998675,-0.31339595,-0.098004684,THREE_FINGERS
0.0,0.0,0.0,0.16884565,-0.07607167,-0.015472829,0.29012412,-0.20697431,-0.027024599,0.36434582,-0.33540598,-0.05161027,0.3746491,-0.4521696,-0.07183698,0.23813465,-0.5059619,0.020036133,0.3266007,-0.7142499,-0.009144631,0.37947676,-0.8415168,-0.034231234,0.41527584,-0.95219964,-0.05054232,0.1912588,-0.521426,-0.009010242,0.27741486,-0.75984955,-0.042417776,0.35197586,-0.892831,-0.06924438,0.4086986,-1.0,-0.08602992,0.1468198,-0.4993901,-0.045209374,0.26884454,-0.63617206,-0.104599014,0.3246475,-0.5534866,-0.12265615,0.3374826,-0.46815977,-0.119301766,0.121163405,-0.44081426,-0.08415491,0.24364649,-0.54859537,-0.12730981,0.31653675,-0.48846942,-0.1286666,0.35263807,-0.39405686,-0.119547226,THREE_FINGERS
0.0,0.0,0.0,0.14288607,-0.029089455,-0.06929188,0.27141514,-0.15816513,-0.08881146,0.28196767,-0.32700178,-0.10084616,0.27078772,-0.46192238,-0.11155577,0.29118586,-0.45195803,-0.030973006,0.36987668,-0.64517474,-0.06502611,0.4132448,-0.7686361,-0.09706246,0.44475654,-0.8725897,-0.1201448,0.2280171,-0.50546676,-0.030545024,0.31059226,-0.7299993,-0.058873873,0.35900944,-0.8807182,-0.093714334,0.3970149,-1.0,-0.11676879,0.15479977,-0.5086782,-0.04006553,0.22762595,-0.73038965,-0.09179585,0.27837184,-0.8705921,-0.13932733,0.3175232,-0.98280525,-0.16846609,0.07088177,-0.46798608,-0.054213516,0.14288512,-0.5735531,-0.11815943,0.17951228,-0.559639,-0.14171271,0.19510086,-0.5315589,-0.14956613,THREE_FINGERS
0.0,0.0,0.0,0.12959868,-0.029857673,-0.06924784,0.24387372,-0.16908114,-0.08710175,0.23713847,-0.33471823,-0.09638054,0.19479042,-0.45616186,-0.10514077,0.28034368,-0.4517056,-0.038097966,0.35700056,-0.6507719,-0.06951292,0.40052494,-0.7780495,-0.098604344,0.4326581,-0.8840632,-0.11958567,0.2072791,-0.5107937,-0.0364753,0.2847589,-0.7380345,-0.06115372,0.33391884,-0.88824177,-0.09432925,0.37222055,-1.0,-0.116498716,0.12457752,-0.5142576,-0.04374613,0.1921631,-0.73343694,-0.09094516,0.24451658,-0.8787632,-0.14238,0.28419977,-0.991269,-0.17570142,0.03124548,-0.4747679,-0.05556858,0.09923635,-0.56440103,-0.116287224,0.14060788,-0.54155284,-0.14282069,0.16332161,-0.50669795,-0.15436181,THREE_FINGERS
0.0,0.0,0.0,0.1240195,-0.04922493,-0.06777325,0.2249322,-0.19177982,-0.091406256,0.21322301,-0.34615993,-0.108516,0.16059828,-0.46828866,-0.125288,0.25426784,-0.46888527,-0.046937384,0.32950583,-0.66987723,-0.08536793,0.36855778,-0.79559654,-0.11883542,0.399793,-0.9015406,-0.14226867,0.1727786,-0.519414,-0.048797138,0.24009646,-0.7528431,-0.077516116,0.28533238,-0.894215,-0.1105722,0.32168695,-1.0,-0.13370366,0.08685909,-0.5126496,-0.059066627,0.14402895,-0.71029955,-0.10308944,0.1980972,-0.82706064,-0.14188732,0.23921676,-0.91718924,-0.16703407,-0.0024238331,-0.46071473,-0.07494976,0.05961215,-0.56008774,-0.1257026,0.10912203,-0.5567392,-0.14185001,0.14148106,-0.5378335,-0.1478771,THREE_FINGERS
0.0,0.0,0.0,0.12192559,-0.064656906,-0.06994344,0.21230057,-0.20492156,-0.09420227,0.19005845,-0.35859376,-0.11393555,0.13004191,-0.47523224,-0.13123468,0.22962712,-0.47076762,-0.035127565,0.29569384,-0.6649377,-0.07401598,0.32779738,-0.78628767,-0.10853456,0.3561881,-0.89108205,-0.13241646,0.14780901,-0.5168708,-0.03497013,0.20019332,-0.7407381,-0.0681525,0.24120627,-0.8846342,-0.09975498,0.27784702,-1.0,-0.12220672,0.06275635,-0.5106611,-0.044849005,0.10997566,-0.6872886,-0.09511278,0.1434498,-0.719293,-0.11940295,0.1605916,-0.7307832,-0.12948446,-0.023948623,-0.46755248,-0.061553903,0.02918492,-0.573869,-0.10984205,0.060365632,-0.53689116,-0.114476524,0.07036561,-0.48135963,-0.110425316,THREE_FINGERS
0.0,0.0,0.0,0.12261748,-0.07918406,-0.05877079,0.19791524,-0.2266671,-0.08142762,0.15898907,-0.37982377,-0.10547093,0.08914577,-0.48558766,-0.12575923,0.21165197,-0.4665806,-0.025638405,0.27666745,-0.6670216,-0.07223881,0.31318492,-0.7911815,-0.104452536,0.3449186,-0.8892304,-0.1223289,0.13064942,-0.49983767,-0.03132228,0.16222972,-0.7286259,-0.08332913,0.19180578,-0.8840197,-0.11825297,0.2179548,-1.0,-0.13564295,0.048291866,-0.4789506,-0.046557877,0.0682804,-0.61132395,-0.122615755,0.099733055,-0.523004,-0.14214414,0.11599858,-0.42601353,-0.13217424,-0.033486858,-0.42504194,-0.06641596,-0.0021768655,-0.52516097,-0.12005806,0.032522347,-0.47250456,-0.12102167,0.051964488,-0.40531683,-0.10744889,THREE_FINGERS
0.0,0.0,0.0,0.1054396,-0.070832506,-0.06589002,0.17242269,-0.22448923,-0.09236555,0.12496007,-0.37098232,-0.11365924,0.052936945,-0.47769013,-0.13575484,0.2077347,-0.46781164,-0.043365046,0.25751743,-0.6588845,-0.07999129,0.2830802,-0.77667195,-0.11346715,0.3066685,-0.87278986,-0.13804275,0.13339779,-0.5109177,-0.047194507,0.17326075,-0.7468359,-0.076791674,0.19623931,-0.889163,-0.11030644,0.22104499,-1.0,-0.1339987,0.053708646,-0.49931636,-0.05934771,0.07920137,-0.7200979,-0.10755228,0.11360702,-0.8271483,-0.14500338,0.14688657,-0.90762216,-0.16919488,-0.030526906,-0.445865,-0.07616433,0.012603638,-0.5578926,-0.13159335,0.05955631,-0.5156376,-0.14295012,0.09263755,-0.45351902,-0.14469942,THREE_FINGERS
0.0,0.0,0.0,0.1016168,-0.06423613,-0.06929123,0.16291845,-0.22246166,-0.09484306,0.10984619,-0.36185777,-0.11355492,0.052655615,-0.46385336,-0.1316559,0.19270636,-0.47841856,-0.04438401,0.25483572,-0.66493654,-0.08410261,0.2933902,-0.78133553,-0.119841374,0.32120568,-0.8747867,-0.14391163,0.13269705,-0.52412647,-0.0424256,0.18518479,-0.7422,-0.07484696,0.21089256,-0.8880023,-0.109711334,0.22966048,-1.0,-0.13323314,0.06365151,-0.52357715,-0.050196115,0.101471104,-0.7319773,-0.09179532,0.12784757,-0.8775208,-0.13029069,0.14856504,-0.9930342,-0.15577021,-0.020682614,-0.48569018,-0.06364999,0.020657994,-0.6120813,-0.10300948,0.056027204,-0.64605254,-0.11603024,0.0808372,-0.66067934,-0.12236438,THREE_FINGERS
0.0,0.0,0.0,0.09635615,-0.08492947,-0.058079746,0.14408529,-0.24279833,-0.07968573,0.10087559,-0.3670019,-0.09521333,0.039722014,-0.45973793,-0.11284512,0.17004971,-0.49332955,-0.04351588,0.21901795,-0.67407733,-0.07315589,0.25009272,-0.7891705,-0.101267666,0.26859224,-0.8853408,-0.122129455,0.10473622,-0.52359504,-0.04952445,0.1467467,-0.7432453,-0.07513127,0.16877194,-0.8853015,-0.10820841,0.18372117,-1.0,-0.13269596,0.028490394,-0.50328046,-0.06270978,0.046574112,-0.7159581,-0.11001285,0.069599114,-0.8545849,-0.15881944,0.085231215,-0.9649963,-0.19318238,-0.057758372,-0.44316682,-0.0791399,-0.011884414,-0.56381655,-0.13314678,0.040360488,-0.5143307,-0.1498106,0.074220024,-0.43499184,-0.15808752,THREE_FINGERS
0.0,0.0,0.0,0.089828014,-0.07732939,-0.0632625,0.1284902,-0.24763747,-0.08055503,0.07616107,-0.38334423,-0.09043846,0.0049562035,-0.47457954,-0.100311674,0.18074645,-0.4879674,-0.035195727,0.2283495,-0.67829317,-0.06108986,0.25128782,-0.8007172,-0.08578897,0.25864092,-0.9019711,-0.10424281,0.109574035,-0.53032625,-0.033781104,0.14707766,-0.7502095,-0.055450466,0.16207545,-0.89136475,-0.083178125,0.17124969,-1.0,-0.10150264,0.03195768,-0.5207961,-0.04075884,0.04237389,-0.7287345,-0.082950465,0.05390904,-0.86264277,-0.12801196,0.060537968,-0.9660532,-0.15770091,-0.049906533,-0.47270864,-0.05207155,-0.018685214,-0.56605715,-0.10479594,0.012374387,-0.51917833,-0.12299075,0.030957934,-0.4498072,-0.1297528,THREE_FINGERS
0.0,0.0,0.0,0.091518536,-0.09023119,-0.054684624,0.12757869,-0.2707277,-0.06602972,0.06611633,-0.40961418,-0.07149675,-0.008632295,-0.49357322,-0.07644264,0.17705426,-0.4926985,-0.020821618,0.22744375,-0.68289363,-0.040054772,0.24863204,-0.8035149,-0.06062285,0.2550253,-0.90739155,-0.0774586,0.10566492,-0.5354594,-0.020515293,0.14719291,-0.75043803,-0.034573015,0.16147836,-0.88849294,-0.057038035,0.16887842,-1.0,-0.07343083,0.028850336,-0.5274366,-0.028466346,0.040041316,-0.73087263,-0.05993405,0.052293286,-0.8609955,-0.09972131,0.056054473,-0.9664649,-0.1275905,-0.050774783,-0.48255473,-0.04086468,-0.033260386,-0.5826717,-0.08193758,-0.012308933,-0.5478013,-0.097121164,-0.0041094124,-0.49340823,-0.104012296,THREE_FINGERS
0.0,0.0,0.0,0.09215984,-0.083329,-0.062075112,0.12636372,-0.2548934,-0.07731723,0.05759094,-0.38769674,-0.08517196,-0.015380841,-0.47851127,-0.09213813,0.17130783,-0.49262068,-0.02599137,0.2160505,-0.68844795,-0.0492997,0.23906264,-0.8078864,-0.072151504,0.2496443,-0.910071,-0.09028605,0.09950643,-0.52828383,-0.023779161,0.13512643,-0.74689066,-0.045069072,0.14858098,-0.8842148,-0.0724458,0.15710452,-1.0,-0.09081624,0.026177278,-0.5172704,-0.030552065,0.040164087,-0.72527474,-0.07188101,0.050404776,-0.8533927,-0.114512615,0.0555332,-0.96182007,-0.14192474,-0.046188887,-0.4698682,-0.041890066,-0.028474087,-0.57699114,-0.09184654,-0.009689176,-0.5306464,-0.10784112,-0.00054412097,-0.46698594,-0.11321643,THREE_FINGERS
0.0,0.0,0.0,0.09006126,-0.08938792,-0.060744222,0.12308517,-0.26136473,-0.076539114,0.05172779,-0.3934062,-0.085183375,-0.022692095,-0.48570064,-0.09323926,0.16773914,-0.48858795,-0.028319247,0.21589483,-0.6871065,-0.05415268,0.23858519,-0.80783033,-0.0787,0.24972041,-0.9116034,-0.0975077,0.09462449,-0.52390534,-0.02692883,0.13292263,-0.74472487,-0.04790318,0.14650856,-0.8827924,-0.07401942,0.15535013,-1.0,-0.09164296,0.020801751,-0.5114484,-0.034309275,0.03611762,-0.71989244,-0.07230456,0.048920568,-0.8442284,-0.11045666,0.057268564,-0.9532764,-0.13527325,-0.05124892,-0.46201247,-0.046523735,-0.041434027,-0.57559526,-0.09349472,-0.023610817,-0.5393703,-0.10654347,-0.012707775,-0.48852584,-0.109857135,THREE_FINGERS
0.0,0.0,0.0,0.086759016,-0.091450125,-0.05823194,0.12170713,-0.26661566,-0.07068258,0.050284166,-0.40025154,-0.07681915,-0.027374757,-0.49261525,-0.08220757,0.17199503,-0.48996538,-0.01939517,0.22052775,-0.68627125,-0.04524691,0.24352364,-0.8090958,-0.07122601,0.25458243,-0.9152713,-0.091616966,0.09728297,-0.5283033,-0.020335604,0.13349122,-0.74294776,-0.04202612,0.14385864,-0.8818122,-0.07062179,0.15058781,-1.0,-0.09008477,0.022621673,-0.5164528,-0.030340286,0.038508315,-0.7233546,-0.07193841,0.049128428,-0.8427576,-0.11120694,0.055066537,-0.94958806,-0.1359492,-0.049436584,-0.4653814,-0.04498189,-0.03664678,-0.5781774,-0.095641665,-0.019963121,-0.538334,-0.10882636,-0.011318145,-0.4858208,-0.111519314,THREE_FINGERS
0.0,0.0,0.0,0.08942232,-0.08663561,-0.0592209,0.12598766,-0.2588965,-0.07072299,0.05760698,-0.392425,-0.07613181,-0.016011382,-0.48439273,-0.0802338,0.17680866,-0.4910433,-0.01911583,0.22811355,-0.6900728,-0.04550266,0.25306106,-0.8129911,-0.07197326,0.26678526,-0.91825336,-0.09267164,0.102015726,-0.53133243,-0.019403752,0.13939092,-0.7460964,-0.04052027,0.15215698,-0.88392705,-0.07011877,0.16140631,-1.0,-0.09099566,0.028272755,-0.5224177,-0.029293457,0.044149805,-0.7281496,-0.06798358,0.05453437,-0.8495945,-0.108460926,0.059955355,-0.95520663,-0.13474847,-0.042361442,-0.47361296,-0.044471823,-0.03256433,-0.59040505,-0.09038837,-0.015535824,-0.56830335,-0.10553237,-0.007888667,-0.52933717,-0.1109217,THREE_FINGERS
0.0,0.0,0.0,0.08845051,-0.09655902,-0.054209184,0.12711939,-0.26463255,-0.06975189,0.060251664,-0.39236808,-0.082061835,-0.014195842,-0.4798222,-0.09301759,0.17443828,-0.48777276,-0.019573882,0.23167421,-0.6888433,-0.04992191,0.25915217,-0.8106935,-0.07875158,0.27495325,-0.91394454,-0.10047988,0.10358522,-0.5299833,-0.0229529,0.14781976,-0.74572325,-0.048282422,0.16387294,-0.8841463,-0.07936059,0.17315365,-1.0,-0.10092398,0.03451497,-0.5251468,-0.035635874,0.05648565,-0.7300224,-0.069419056,0.06427818,-0.8602878,-0.10592844,0.06713548,-0.97197545,-0.13015233,-0.031471547,-0.4844797,-0.053855743,-0.031332888,-0.62354445,-0.088819884,-0.02703002,-0.6583046,-0.10264631,-0.025620313,-0.6730228,-0.10931078,THREE_FINGERS
